timestamp,q1_going_out,your_gender,how_old_are_you,which_country_do_you_live_in,which_state_province_county_do_you_live_in,x100_grand_bar,anonymous_brown_globs_that_come_in_black_and_orange_wrappers,any_full_sized_candy_bar,black_jacks,bonkers_the_candy,bonkers_the_board_game,bottle_caps,boxo_raisins,broken_glow_stick,butterfinger,cadbury_creme_eggs,candy_corn,candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants,caramellos,cash_or_other_forms_of_legal_tender,chardonnay,chick_o_sticks_we_don_t_know_what_that_is,chiclets,coffee_crisp,creepy_religious_comics_chick_tracts,dental_paraphenalia,dots,dove_bars,fuzzy_peaches,generic_brand_acetaminophen,glow_sticks,goo_goo_clusters,good_n_plenty,gum_from_baseball_cards,gummy_bears_straight_up,hard_candy,healthy_fruit,heath_bar,hersheys_dark_chocolate,hershey_s_milk_chocolate,hersheys_kisses,hugs_actual_physical_hugs,jolly_rancher_bad_flavor,jolly_ranchers_good_flavor,joy_joy_mit_iodine,junior_mints,senior_mints,kale_smoothie,kinder_happy_hippo,kit_kat,laffy_taffy,lemon_heads,licorice_not_black,licorice_yes_black,lindt_truffle,lollipops,mars,mary_janes,maynards,mike_and_ike,milk_duds,milky_way,regular_m_ms,peanut_m_m_s,blue_m_ms,red_m_ms,third_party_m_ms,minibags_of_chips,mint_kisses,mint_juleps,mr_goodbar,necco_wafers,nerds,nestle_crunch,nown_laters,peeps,pencils,person_of_interest_season_3_dvd_box_set_not_including_disc_4_with_hilarious_outtakes,pixy_stix,reese_s_peanut_butter_cups,reeses_pieces,reggie_jackson_bar,rolos,skittles,smarties_american,smarties_commonwealth,snickers,sourpatch_kids_i_e_abominations_of_nature,spotted_dick,starburst,sweet_tarts,swedish_fish,sweetums_a_friend_to_diabetes,tic_tacs,those_odd_marshmallow_circus_peanut_things,three_musketeers,tolberone_something_or_other,trail_mix,twix,vials_of_pure_high_fructose_corn_syrup_for_main_lining_into_your_vein,vicodin,whatchamacallit_bars,white_bread,whole_wheat_anything,york_peppermint_patties,please_list_any_items_not_included_above_that_give_you_joy,please_list_any_items_not_included_above_that_give_you_despair,please_leave_any_witty_snarky_or_thoughtful_remarks_or_comments_regarding_your_choices,guess_the_number_of_mints_in_my_hand,betty_or_veronica,that_dress_that_went_viral_a_few_years_back_when_i_first_saw_it_it_was,what_is_your_favourite_font,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jk_rowling,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jj_abrams,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_beyonce,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_bieber,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_kevin_bacon,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_francis_bacon_1561_1626,which_day_do_you_prefer_friday_or_sunday,do_you_eat_apples_the_correct_way_east_to_west_side_to_side_or_do_you_eat_them_like_a_freak_of_nature_south_to_north_bottom_to_top,when_you_see_the_above_image_of_the_4_different_websites_which_one_would_you_most_likely_check_out_please_be_honest,york_peppermint_patties_ignore
2016-10-24T19:35:06Z,Yes,Female,46.0,USA,Oregon,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,JOY,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,NA,NA,NA,4.0,Betty,Blue and black,NA,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,East to West,Daily Dish,NA
2016-10-24T19:40:24Z,No,Male,29.0,USA,District of Columbia,JOY,MEH,JOY,DESPAIR,MEH,NA,JOY,MEH,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH,NA,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,NA,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,MEH,JOY,NA,JOY,JOY,MEH,NA,JOY,MEH,MEH,MEH,JOY,JOY,MEH,JOY,DESPAIR,NA,MEH,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,NA,MEH,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,JOY,JOY,NA,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,MEH,JOY,Take 5,NA,"I feel like, even within the hierarchy, nothing here accounts for quantity or frequency of good or bad candies.",2.0,Betty,White and gold,League Gothic,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T19:51:09Z,No,Male,44.0,usa,ga,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,NA,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,NA,NA,NA,NA,20.0,Veronica,Blue and black,garamond,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,slices,ESPN,NA
2016-10-24T19:53:34Z,No,Male,47.0,USA,"San Francisco, CA",JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,NA,JOY,MEH,JOY,MEH,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,MEH,JOY,NA,NA,NA,0.0,Veronica,White and gold,Courier,3 or higher,3 or higher,3 or higher,3 or higher,1.0,"Actually, that's me.",Sunday,Singlebitedly,Science: Latest News and Headlines,NA
2016-10-24T19:57:33Z,Yes,Male,36.0,USA,Maryland,MEH,DESPAIR,JOY,MEH,JOY,MEH,JOY,MEH,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,"Shock Tarts, Beef Jerky, Hamburgers, Chips, Bacci",Sugar-free anything,I have to watch out for calcium and artificial sweeteners,3.0,Betty,White and gold,Art Nouveau,2.0,2.0,3 or higher,3 or higher,3 or higher,3 or higher,Friday,typewriter-style,Science: Latest News and Headlines,NA
2016-10-24T20:02:20Z,No,Male,70.0,us,il,MEH,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,NA,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,Peanuts mixed with candy corn (payday),Cilantro,Snickers are where?,6.0,Veronica,White and gold,Optima,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:02:33Z,No,Male,40.0,USA,NY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,NA,NA,NA,13.0,Veronica,White and gold,San Serif,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:04:04Z,No,Female,36.0,USA,California,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,Cinnamon candy,NA,NA,2.0,Veronica,Blue and black,NA,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,Cut up,Science: Latest News and Headlines,NA
2016-10-24T20:05:10Z,No,Male,49.0,New Zealand,NA,MEH,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,JOY,MEH,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,"Chocolate fondue fountain; Velma, my very favorite gun",Unkindness; asparagus,Out of date Easter eggs are right out.,"Uh, seven? What size mints?",Veronica,White and gold,Optima,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,2.0,Friday,I hate apples,Science: Latest News and Headlines,NA
2016-10-24T20:06:58Z,No,Male,31.0,USA,NA,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,Condoms stapled (through the middle) to instructional pamplets,"""Flushable"" wipes",Am I really filling this out again?,Less than the number in your mouth,Veronica,White and gold,Comic sans,3 or higher,3 or higher,3 or higher,3 or higher,1.0,"Actually, that's me.",Sunday,WITH A KNIFE,Science: Latest News and Headlines,NA
2016-10-24T20:07:11Z,Yes,Male,45.0,usa,il,JOY,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,The Macallan 18,Bud Light,NA,54.0,Betty,White and gold,Sans anything,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:07:35Z,No,Male,37.0,usa,nj,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,NA,NA,NA,6.0,Veronica,White and gold,times new roman,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:08:08Z,No,Female,38.0,USA,PA,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,NA,NA,"As in life, the size of the offering makes me more (or less) interested.",23.0,???,White and gold,Helvetica,3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:11:33Z,No,Male,42.0,US,CA,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,JOY,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,NA,NA,NA,4.0,Betty,White and gold,dumb ass question,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,South to North,YAHOO! Finance.,NA
2016-10-24T20:16:02Z,No,Female,36.0,Usa,Ca,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,JOY,DESPAIR,MEH,JOY,NA,NA,NA,5.0,Betty,White and gold,NA,1.0,1.0,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:17:19Z,No,Female,56.0,USA,Ohio,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,NA,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,MEH,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,Stickers. Especially weird ones.,Anonymous globs in any kind of wrapper with twists on either side,No licorice. No marshmallow anything. (I'll trade Twizzlers for Reeses or KitKats. Seriously.),4.0,Veronica,NA,Expressway,3 or higher,2.0,3 or higher,3 or higher,2.0,3 or higher,Friday,"Spiral, starting at the top left.",Science: Latest News and Headlines,NA
2016-10-24T20:20:17Z,No,Male,40.0,Canada,Alberta,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,Boobies,Diarrhoea,What neighbourhoods are giving out the Vicodin?,3.0,Veronica,Blue and black,Calibri,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,Cut up with a knife,Science: Latest News and Headlines,NA
2016-10-24T20:30:01Z,No,Male,52.0,USA,California,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,BJ,marriage,one precludes the other,4.0,Veronica,White and gold,times new roman,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-24T20:33:05Z,No,Male,42.0,Canada,Ontario,JOY,DESPAIR,JOY,NA,MEH,NA,NA,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,MEH,MEH,JOY,NA,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,NA,NA,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,MEH,NA,JOY,NA,MEH,NA,JOY,MEH,NA,MEH,JOY,JOY,MEH,MEH,NA,NA,JOY,MEH,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,NA,JOY,DESPAIR,JOY,MEH,NA,MEH,MEH,MEH,JOY,JOY,MEH,NA,MEH,MEH,JOY,JOY,JOY,NA,NA,JOY,NA,JOY,NA,MEH,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,Milky Way (the actual galaxy),Donald Trump,"Commonwealth Kit Kat is much, much better than the American abomination version.",7.0,Veronica,White and gold,Garamond,3 or higher,3 or higher,3 or higher,2.0,3 or higher,"Actually, that's me.",Sunday,East to West,Science: Latest News and Headlines,NA
